airport_code,lat,lng
GCE,0.000000,0.000000
GCI,49.435000,-2.602000
GCJ,-25.986000,28.140000
GCK,37.927000,-100.724000
GCM,0.000000,0.000000
GCM,19.293000,-81.357000
GDL,20.522000,-103.311000
GDN,54.377000,18.466000
GDQ,12.518000,37.432000
GDT,0.000000,0.000000
GDX,59.910000,150.717000
GEA,-22.258000,166.473000
GEG,47.620000,-117.534000
GEL,-28.282000,-54.169000
GEO,0.000000,0.000000
GER,21.835000,-82.784000
GEV,67.132000,20.814000
GFK,47.949000,-97.176000
GFY,0.000000,0.000000
GGG,32.385000,-94.711000
GGN,0.000000,0.000000
GGO,0.000000,0.000000
GGS,0.000000,0.000000
GGT,23.563000,-75.878000
GGT,0.000000,0.000000
GHA,32.384000,3.794000
GHB,25.284000,-76.331000
GHC,-26.506000,28.394000
GHF,49.648000,9.966000
GHT,25.146000,10.143000
GHU,-33.006000,-58.613000
GIB,36.151000,-5.349000
GID,0.000000,0.000000
GIG,-22.809000,-43.244000
GII,0.000000,0.000000
GIL,35.919000,74.334000
GIS,-38.663000,177.978000
GIZ,16.901000,42.586000
GJA,16.445000,-85.906000
GJL,36.795000,5.873000
GKA,-6.082000,145.392000
GKE,50.961000,6.042000
GKN,62.155000,-145.456000
GLA,55.872000,-4.433000
GLF,8.654000,-83.182000
GLK,0.000000,0.000000
GLO,51.894000,-2.167000
GLS,29.265000,-94.860000
GLX,0.000000,0.000000
GMA,3.235000,19.771000
GMB,8.128000,34.563000
GME,52.527000,31.017000
GMM,0.000000,0.000000
GMP,37.558000,126.791000
GMR,-23.080000,-134.890000
GNB,45.363000,5.329000
GND,12.004000,-61.786000
GNI,22.674000,121.458000
GNN,0.000000,0.000000
GNS,1.166000,97.703000
GNT,35.165000,-107.901000
GNV,29.690000,-82.272000
GNZ,0.000000,0.000000
GOA,44.412000,8.842000
GOB,0.000000,0.000000
GOH,64.191000,-51.678000
GOI,15.381000,73.833000
GOM,-1.671000,29.238000
GOR,0.000000,0.000000
GOT,57.663000,12.280000
GOU,9.336000,13.370000
GOV,0.000000,0.000000
GOY,7.337000,81.626000
GOZ,43.151000,25.713000
GPA,38.151000,21.426000
GPI,2.570000,-77.898000
GPS,-0.454000,-90.266000
GRB,44.485000,-88.129000
GRF,47.079000,-122.581000
GRG,0.000000,0.000000
GRJ,-34.005000,22.379000
GRK,31.067000,-97.829000
GRO,41.901000,2.760000
GRQ,53.119000,6.579000
GRR,42.881000,-85.523000
GRS,42.761000,11.072000
GRU,-23.432000,-46.469000
GRW,39.092000,-28.030000
GRX,37.133000,-3.636000
GRX,37.189000,-3.777000
GRY,0.000000,0.000000
GRZ,47.000000,15.433000
GSB,35.339000,-77.961000
GSE,57.775000,11.870000
GSF,36.178000,5.324000
GTB,44.056000,-75.719000
GTE,0.000000,0.000000
GTF,47.482000,-111.371000
GTN,-43.765000,170.133000
GTO,0.637000,122.852000
GUA,14.583000,-90.528000
GUD,0.000000,0.000000
GUI,10.574000,-62.313000
GUM,13.484000,144.797000
GUQ,9.027000,-69.755000
GUS,40.648000,-86.152000
GUT,51.923000,8.306000
GUW,0.000000,0.000000
GVA,46.238000,6.109000
GVT,33.068000,-96.065000
GVW,38.843000,-94.561000
GVX,60.593000,16.951000
GWD,25.233000,62.329000
GWE,0.000000,0.000000
GWE,-19.437000,29.862000
GWL,26.294000,78.228000
GWO,33.494000,-90.084000
GWT,54.913000,8.340000
GWW,35.461000,-77.965000
GWY,53.301000,-8.939000
GXG,-7.754000,15.287000
GXQ,-45.594000,-72.106000
GXX,0.000000,0.000000
GYA,-10.822000,-65.346000
GYE,-2.158000,-79.884000
GYI,-1.677000,29.259000
GYM,27.969000,-110.925000
GYN,-16.631000,-49.222000
GZO,0.000000,0.000000
GZT,36.948000,37.479000
HAA,70.487000,22.140000
HAC,33.115000,139.786000
HAD,56.691000,12.820000
HAH,-11.534000,43.272000
HAJ,52.461000,9.685000
HAK,0.000000,0.000000
HAM,53.630000,9.988000
HAN,21.222000,105.806000
HAR,0.000000,0.000000
HAS,27.438000,41.686000
HAU,59.345000,5.208000
HAV,22.989000,-82.409000
HBA,-42.836000,147.510000
HBR,34.991000,-99.051000
HBT,27.901000,45.528000
HCS,-26.242000,28.151000
HDD,25.318000,68.366000
HDH,21.579000,-158.210000
HDS,-24.369000,31.049000
HDY,6.933000,100.393000
HEA,34.210000,62.228000
HEH,20.743000,96.792000
HEI,0.000000,0.000000
HEL,60.320000,24.956000
HEM,60.254000,25.043000
HER,35.339000,25.180000
HEW,37.888000,23.732000
HEX,18.471000,-69.969000
HFA,32.811000,35.044000
HFD,41.736000,-72.650000
HFE,31.780000,117.298000
HFN,64.296000,-15.227000
HFT,0.000000,0.000000
HGA,9.518000,44.089000
HGH,30.228000,120.432000
HGL,0.000000,0.000000
HGO,9.387000,-5.556000
HGS,8.394000,-13.128000
HGU,-5.826000,144.296000
HHN,49.950000,7.264000
HHQ,12.634000,99.951000
HHR,33.923000,-118.335000
HIB,47.386000,-92.839000
HIF,41.124000,-111.973000
HIJ,34.435000,132.922000
HIR,0.000000,0.000000
HJR,24.819000,79.919000
HKD,41.770000,140.822000
HKG,22.309000,113.914000
HKK,-42.714000,170.985000
HKT,8.113000,98.317000
HKY,35.741000,-81.389000
HLA,-25.938000,27.926000
HLD,49.205000,119.825000
HLF,57.526000,15.824000
HLH,0.000000,0.000000
HLN,46.607000,-111.983000
HLP,-6.266000,106.891000
HLR,31.139000,-97.714000
HLZ,-37.866000,175.332000
HME,31.673000,6.140000
HMN,32.852000,-106.106000
HMO,29.096000,-111.048000
HMR,60.818000,11.067000
HNA,39.431000,141.136000
HND,35.552000,139.779000
HNL,21.316000,-157.927000
HNM,20.796000,-156.014000
HNY,0.000000,0.000000
HOB,32.688000,-103.217000
HOD,0.000000,0.000000
HOG,20.786000,-76.315000
HOI,-18.075000,-140.946000
HOM,59.646000,-151.476000
HON,44.385000,-98.228000
HOP,36.668000,-87.496000
HOQ,50.289000,11.855000
HOR,38.520000,-28.716000
HOU,29.645000,-95.279000
HOV,0.000000,0.000000
HOW,8.914000,-79.599000
HPA,-19.777000,-174.341000
HPN,41.067000,-73.707000
HRB,45.623000,126.250000
HRE,-17.932000,31.093000
HRG,27.184000,33.798000
HRL,26.228000,-97.654000
HRM,32.930000,3.312000
HRO,36.261000,-93.155000
HRT,30.428000,-86.689000
HST,25.488000,-80.384000
HTA,52.026000,113.305000
HTF,51.767000,0.250000
HTI,0.000000,0.000000
HTL,44.360000,-84.671000
HTN,37.038000,79.866000
HTR,0.000000,0.000000
HUA,34.679000,-86.685000
HUE,0.000000,0.000000
HUE,-19.080000,-169.926000
HUF,39.451000,-87.307000
HUH,-16.687000,-151.022000
HUL,46.123000,-67.792000
HUN,24.023000,121.618000
HUV,61.768000,17.081000
HUX,15.775000,-96.261000
HUY,53.574000,-0.351000
HVA,-14.629000,47.764000
HVG,0.000000,0.000000
HVR,48.543000,-109.762000
HWO,26.001000,-80.240000
HYD,17.452000,78.461000
HYN,0.000000,0.000000
HZK,65.952000,-17.426000
IAB,37.623000,-97.267000
IAD,38.944000,-77.456000
IAG,43.107000,-78.946000
IAH,29.980000,-95.340000
IAM,28.051000,9.643000
IAS,47.179000,27.620000
IBA,7.362000,3.978000
IBE,4.421000,-75.133000
IBZ,38.873000,1.373000
ICI,0.000000,0.000000
ICT,37.650000,-97.433000
IDR,22.722000,75.801000
IEG,52.139000,15.799000
IEO,16.711000,-9.638000
IEV,50.402000,30.452000
IFJ,66.058000,-23.135000
IGA,20.975000,-73.667000
IGL,38.513000,27.010000
IGR,-25.738000,-54.473000
IGU,-25.596000,-54.487000
IGU,0.000000,0.000000
IHN,0.000000,0.000000
IHO,0.000000,0.000000
IIA,0.000000,0.000000
IKI,33.749000,129.785000
IKK,41.071000,-87.846000
IKT,52.267000,104.395000
ILG,39.679000,-75.606000
ILI,59.754000,-154.911000
ILK,0.000000,0.000000
ILM,34.271000,-77.903000
ILO,10.713000,122.545000
ILP,0.000000,0.000000
ILR,8.440000,4.494000
ILU,0.000000,0.000000
ILY,55.682000,-6.257000
IMF,24.760000,93.897000
IMO,0.000000,0.000000
IMP,-5.531000,-47.460000
INC,0.000000,0.000000
IND,39.717000,-86.294000
INF,0.000000,0.000000
ING,-50.335000,-72.248000
INH,-23.876000,35.408000
INI,0.000000,0.000000
INK,31.779000,-103.201000
INL,48.566000,-93.403000
INN,47.260000,11.344000
INO,0.000000,0.000000
INQ,0.000000,0.000000
INS,36.587000,-115.673000
INT,36.134000,-80.222000
INU,0.000000,0.000000
INV,57.540000,-4.050000
INX,0.000000,0.000000
INZ,27.251000,2.512000
IOA,39.696000,20.822000
IOM,54.083000,-4.624000
ION,1.589000,18.047000
IOR,0.000000,0.000000
IOS,-14.816000,-39.033000
IPA,0.000000,0.000000
IPC,-27.165000,-109.422000
IPH,4.568000,101.092000
IPI,0.862000,-77.672000
IPL,32.834000,-115.579000
IPN,-19.471000,-42.488000
IPT,41.242000,-76.921000
IQQ,-20.535000,-70.181000
IQT,-3.785000,-73.309000
IRD,24.152000,89.049000
IRI,-7.669000,35.752000
IRJ,-29.381000,-66.796000
IRO,10.236000,22.717000
IRP,2.827000,27.588000
ISA,-20.664000,139.489000
ISB,33.616000,73.099000
ISC,0.000000,0.000000
ISG,24.344000,124.187000
ISJ,21.245000,-86.740000
ISK,19.962000,73.807000
ISN,48.178000,-103.642000
ISP,40.795000,-73.100000
IST,40.977000,28.821000
ITM,34.785000,135.438000
ITO,19.720000,-155.049000
IVA,0.000000,0.000000
IVC,-46.412000,168.313000
IVL,68.607000,27.405000
IWO,24.784000,141.322000
IXA,23.889000,91.241000
IXB,26.681000,88.328000
IXC,30.673000,76.788000
IXD,25.439000,81.734000
IXE,12.960000,74.893000
IXG,15.859000,74.618000
IXH,24.308000,92.007000
IXI,27.291000,94.097000
IXJ,32.690000,74.838000
IXK,21.317000,70.270000
IXL,34.136000,77.546000
IXM,9.834000,78.093000
IXP,32.234000,75.634000
IXR,23.315000,85.321000
IXS,24.913000,92.979000
IXT,28.066000,95.336000
IXU,19.863000,75.398000
IXW,22.812000,86.168000
IXY,23.113000,70.100000
IXZ,11.646000,92.733000
IZO,35.414000,132.890000
JAA,34.399000,70.499000
JAD,-32.097000,115.881000
JAF,9.792000,80.070000
JAI,26.824000,75.810000
JAK,0.000000,0.000000
JAN,32.311000,-90.076000
JAV,69.233000,-51.067000
JAX,30.494000,-81.688000
JBR,35.832000,-90.646000
JCH,0.000000,0.000000
JDF,-21.791000,-43.387000
JDP,0.000000,0.000000
JDZ,0.000000,0.000000
JED,21.679000,39.156000
JEG,0.000000,0.000000
JER,49.208000,-2.195000
JFK,40.640000,-73.779000
JFR,0.000000,0.000000
JGA,22.466000,70.011000
JGO,0.000000,0.000000
JGR,0.000000,0.000000
JHB,1.641000,103.669000
JHM,20.963000,-156.674000
JHS,0.000000,0.000000
JIB,0.000000,0.000000
JIM,7.666000,36.816000
JJI,-7.169000,-76.728000
JJU,0.000000,0.000000
JKG,57.758000,14.069000
JKH,38.343000,26.141000
JLD,55.945000,12.861000
JLR,23.178000,80.052000
JMK,37.435000,25.348000
JMM,0.000000,0.000000
JNB,-26.139000,28.246000
JNN,0.000000,0.000000
JNS,0.000000,0.000000
JNU,58.355000,-134.576000
JOE,62.659000,29.624000
JOG,-7.788000,110.432000
JOH,26.251000,73.048000
JOI,-26.225000,-48.797000
JON,16.729000,-169.534000
JOS,9.640000,8.869000
JPA,-7.270000,-35.896000
JRH,26.731000,94.176000
JRO,-3.429000,37.074000
JRS,31.867000,35.217000
JSA,26.889000,70.864000
JSH,35.214000,26.098000
JSI,39.177000,23.504000
JSM,-44.048000,-70.459000
JSR,23.184000,89.161000
JSU,0.000000,0.000000
JTR,36.400000,25.479000
JUB,4.872000,31.601000
JUI,0.000000,0.000000
JUJ,-24.393000,-65.098000
JUL,-15.467000,-70.158000
JUV,0.000000,0.000000
JVA,0.000000,0.000000
JWA,-24.602000,24.691000
JYV,62.399000,25.678000
KAA,0.000000,0.000000
KAB,-16.520000,28.885000
KAD,10.696000,7.320000
KAG,37.753000,128.944000
KAJ,64.285000,27.692000
KAN,12.047000,8.524000
KAO,65.987000,29.239000
KAR,5.865000,-60.614000
KAT,-35.070000,173.285000
KAU,63.127000,23.051000
KBA,0.000000,0.000000
KBI,0.000000,0.000000
KBL,34.566000,69.212000
KBP,50.345000,30.895000
KBR,6.166000,102.294000
KBS,0.000000,0.000000
KBY,53.505000,50.164000
KCH,1.485000,110.346000
KCZ,33.544000,133.671000
KDA,12.880000,-14.955000
KDC,0.000000,0.000000
KDH,31.506000,65.848000
KDI,-4.082000,122.417000
KED,16.159000,-13.508000
KEE,0.000000,0.000000
KEF,63.985000,-22.606000
KEJ,55.270000,86.107000
KEL,54.379000,10.145000
KEM,65.782000,24.599000
KEN,0.000000,0.000000
KEO,0.000000,0.000000
KEQ,0.000000,0.000000
KER,30.261000,56.957000
KET,21.301000,99.637000
KEV,61.856000,24.786000
KEY,0.000000,0.000000
KFA,16.590000,-11.406000
KGA,-5.900000,22.469000
KGD,54.890000,20.592000
KGG,12.572000,-12.220000
KGI,-30.789000,121.462000
KGJ,-9.953000,33.893000
KGL,-1.969000,30.139000
KGO,0.000000,0.000000
KGS,36.793000,27.092000
KHG,39.543000,76.022000
KHH,22.575000,120.351000
KHI,24.906000,67.161000
KHN,28.600000,115.917000
KHS,26.171000,56.241000
KHT,0.000000,0.000000
KHV,48.528000,135.188000
KHW,0.000000,0.000000
KID,55.922000,14.085000
KIH,26.527000,53.982000
KIJ,0.000000,0.000000
KIM,-28.803000,24.765000
KIN,17.936000,-76.787000
KIR,52.181000,-9.524000
KIS,-0.086000,34.729000
KIT,36.274000,23.017000
KIV,46.928000,28.931000
KIV,0.000000,0.000000
KIW,-12.900000,28.150000
KJA,0.000000,0.000000
KKC,0.000000,0.000000
KKE,-35.263000,173.912000
KKJ,33.836000,130.947000
KKN,69.725000,29.887000
KKR,-15.663000,-146.885000
KKW,-5.036000,18.786000
KLC,14.147000,-16.051000
KLD,56.825000,35.758000
KLE,0.000000,0.000000
KLH,16.664000,74.288000
KLO,11.681000,122.378000
KLR,56.685000,16.288000
KLU,46.650000,14.333000
KLV,50.203000,12.915000
KLX,37.068000,22.026000
KLZ,-29.688000,17.094000
KME,-2.462000,28.908000
KMG,24.992000,102.743000
KMI,31.877000,131.448000
KMJ,32.837000,130.855000
KMK,-3.483000,12.617000
KMN,-8.642000,25.253000
KMP,0.000000,0.000000
KMQ,36.394000,136.408000
KMQ,0.000000,0.000000
KMS,0.000000,0.000000
KMU,-0.377000,42.459000
KND,-2.919000,25.915000
KNF,52.648000,0.550000
KNG,-3.644000,133.695000
KNH,24.432000,118.359000
KNJ,0.000000,0.000000
KNN,0.000000,0.000000
KNQ,-21.053000,164.838000
KNU,26.441000,80.363000
KNX,-15.778000,128.707000
KOA,19.739000,-156.046000
KOC,-20.546000,164.256000
KOE,-10.171000,123.671000
KOI,58.958000,-2.905000
KOJ,31.803000,130.719000
KOK,63.721000,23.143000
KOO,0.000000,0.000000
KOP,17.412000,104.777000
KOW,0.000000,0.000000
KPI,0.000000,0.000000
KPO,35.988000,129.420000
KRE,0.000000,0.000000
KRF,63.048000,17.769000
KRK,50.078000,19.785000
KRN,67.822000,20.337000
KRO,55.475000,65.415000
KRP,56.297000,9.124000
KRR,45.035000,39.172000
KRS,58.204000,8.085000
KRT,15.589000,32.553000
KRW,40.033000,52.983000
KSA,5.357000,162.958000
KSC,48.663000,21.241000
KSD,0.000000,0.000000
KSE,0.000000,0.000000
KSF,51.408000,9.378000
KSH,34.346000,47.156000
KSI,0.000000,0.000000
KSJ,35.421000,26.910000
KSK,59.346000,14.496000
KSL,15.386000,36.328000
KSO,40.449000,21.276000
KSS,0.000000,0.000000
KSU,63.112000,7.824000
KTA,-20.712000,116.773000
KTD,25.948000,131.321000
KTE,4.537000,103.426000
KTG,-1.816000,109.963000
KTL,0.972000,34.958000
KTM,27.696000,85.359000
KTN,55.356000,-131.714000
KTP,17.988000,-76.824000
KTQ,53.206000,63.551000
KTT,67.701000,24.847000
KTU,25.161000,75.845000
KTW,50.474000,19.080000
KTX,0.000000,0.000000
KUA,3.775000,103.209000
KUB,35.904000,126.616000
KUD,0.000000,0.000000
KUH,0.000000,0.000000
KUL,2.746000,101.710000
KUM,30.386000,130.659000
KUO,63.007000,27.798000
KUS,65.583000,-37.150000
KUU,31.882000,77.184000
KVA,40.913000,24.619000
KVB,58.456000,13.973000
KVX,0.000000,0.000000
KWA,8.720000,167.731000
KWE,0.000000,0.000000
KWH,0.000000,0.000000
KWH,0.000000,0.000000
KWI,29.227000,47.980000
KWJ,35.126000,126.810000
KWL,25.218000,110.039000
KWZ,-10.766000,25.506000
KYA,37.979000,32.562000
KYD,22.029000,121.527000
KYP,19.427000,93.534000
KYS,14.431000,-11.439000
KYZ,0.000000,0.000000
KZI,40.286000,21.841000
KZN,55.608000,49.277000
KZS,0.000000,0.000000
LAD,-8.858000,13.231000
LAE,0.000000,0.000000
LAE,-6.570000,146.726000
LAI,48.754000,-3.471000
LAN,42.779000,-84.587000
LAP,24.072000,-110.362000
LAS,36.080000,-115.152000
LAU,-2.252000,40.913000
LAX,33.942000,-118.408000
LAY,-28.582000,29.750000
LAZ,-13.262000,-43.408000
LBA,53.866000,-1.661000
LBB,33.664000,-101.823000
LBC,53.805000,10.719000
LBG,48.969000,2.441000
LBI,43.914000,2.113000
LBJ,-8.486000,119.889000
LBQ,-0.704000,10.246000
LBU,5.301000,115.250000
LBV,0.458000,9.412000
LBW,0.000000,0.000000
LCA,34.875000,33.625000
LCC,40.239000,18.133000
LCD,-23.160000,29.696000
LCE,15.742000,-86.853000
LCG,43.302000,-8.377000
LCH,30.126000,-93.223000
LCK,39.814000,-82.928000
LCL,22.336000,-83.642000
LCO,0.000000,0.000000
LCY,51.505000,0.054000
LDA,0.000000,0.000000
LDB,-23.334000,-51.130000
LDE,43.179000,-0.006000
LDI,0.000000,0.000000
LDK,58.465000,13.174000
LDU,5.032000,118.324000
LDY,55.043000,-7.161000
LEA,25.284000,49.486000
LEA,-22.236000,114.089000
LED,59.800000,30.265000
LEH,49.534000,0.088000
LEI,36.844000,-2.370000
LEJ,51.424000,12.236000
LEK,11.326000,-12.287000
LEM,53.143000,8.623000
LES,0.000000,0.000000
LET,-4.193000,-69.943000
LEU,42.339000,1.409000
LFI,37.083000,-76.360000
LFK,31.234000,-94.750000
LFR,8.239000,-72.271000
LFT,30.205000,-91.987000
LFW,6.166000,1.254000
LGA,40.777000,-73.872000
LGB,33.818000,-118.151000
LGG,50.637000,5.443000
LGI,23.179000,-75.093000
LGK,0.000000,0.000000
LGK,6.330000,99.729000
LGP,7.828000,123.460000
LGQ,0.092000,-76.869000
LGS,-35.484000,-69.582000
LGW,51.148000,-0.190000
LHE,31.521000,74.403000
LHI,0.000000,0.000000
LHR,0.000000,0.000000
LHR,51.477000,-0.461000
LHW,31.889000,-81.562000
LID,52.170000,4.426000
LIF,-20.775000,167.240000
LIG,45.863000,1.179000
LIH,21.976000,-159.339000
LII,0.000000,0.000000
LIL,50.562000,3.089000
LIM,-12.022000,-77.114000
LIN,45.445000,9.277000
LIO,9.958000,-83.022000
LIP,-21.664000,-49.730000
LIQ,2.171000,21.497000
LIR,10.593000,-85.544000
LIS,38.781000,-9.136000
LIT,34.729000,-92.224000
LJA,0.000000,0.000000
LJU,46.224000,14.457000
LKA,0.000000,0.000000
LKB,0.000000,0.000000
LKL,70.069000,24.973000
LKN,0.000000,0.000000
LKO,26.761000,80.886000
LLA,65.544000,22.122000
LLI,11.975000,38.980000
LLW,0.000000,0.000000
LMB,0.000000,0.000000
LME,47.949000,0.202000
LMG,-16.467000,179.340000
LMM,25.685000,-109.081000
LMN,0.000000,0.000000
LMO,57.705000,-3.339000
LMP,35.498000,12.618000
LNA,26.593000,-80.085000
LNB,0.000000,0.000000
LNE,0.000000,0.000000
LNK,40.851000,-96.759000
LNY,20.786000,-156.951000
LNZ,48.233000,14.183000
LOD,0.000000,0.000000
LOE,17.439000,101.722000
LOH,0.000000,0.000000
LOK,3.122000,35.609000
LOO,33.764000,2.927000
LOS,6.577000,3.321000
LOU,38.228000,-85.664000
LOV,26.956000,-101.470000
LOY,2.763000,36.718000
LPA,27.932000,-15.386000
LPB,-16.513000,-68.192000
LPG,-34.972000,-57.894000
LPI,58.406000,15.680000
LPL,53.334000,-2.850000
LPM,0.000000,0.000000
LPP,61.044000,28.144000
LPQ,19.897000,102.161000
LPT,18.272000,99.504000
LPY,45.079000,3.765000
LRA,39.650000,22.465000
LRB,0.000000,0.000000
LRC,51.602000,6.143000
LRD,27.544000,-99.461000
LRF,34.918000,-92.146000
LRH,43.449000,1.263000
LRL,9.767000,1.091000
LRM,18.452000,-68.912000
LRS,37.185000,26.800000
LRT,47.761000,-3.440000
LSC,-29.916000,-71.191000
LSF,32.337000,-84.991000
LSH,22.977000,97.752000
LSI,59.879000,-1.296000
LSM,0.000000,0.000000
LSP,0.000000,0.000000
LSP,11.781000,-70.152000
LSQ,-37.402000,-72.426000
LST,-41.545000,147.214000
LSV,36.236000,-115.034000
LTA,-23.824000,30.329000
LTD,30.152000,9.715000
LTK,35.401000,35.949000
LTL,-0.826000,12.747000
LTM,3.373000,-59.789000
LTN,51.874000,-0.368000
LTO,25.989000,-111.348000
LTQ,50.515000,1.627000
LTS,34.667000,-99.267000
LUA,0.000000,0.000000
LUD,0.000000,0.000000
LUF,33.535000,-112.383000
LUG,46.004000,8.911000
LUH,30.854000,75.951000
LUK,39.103000,-84.419000
LUN,-15.331000,28.453000
LUO,-11.768000,19.898000
LUQ,-33.273000,-66.356000
LUR,68.875000,-166.110000
LUW,-1.039000,122.772000
LUX,49.626000,6.211000
LVA,48.031000,-0.743000
LVI,-17.822000,25.822000
LVO,0.000000,0.000000
LWO,49.813000,23.956000
LWR,53.229000,5.761000
LXA,0.000000,0.000000
LXR,25.671000,32.706000
LXS,39.917000,25.236000
LYA,0.000000,0.000000
LYB,0.000000,0.000000
LYC,64.548000,18.716000
LYE,51.505000,-1.993000
LYG,0.000000,0.000000
LYN,45.728000,4.945000
LYP,31.365000,72.995000
LYR,78.246000,15.466000
LYS,45.726000,5.091000
LYX,50.956000,0.939000
LZC,18.002000,-102.220000
LZH,0.000000,0.000000
MAA,12.994000,80.180000
MAB,-5.368000,-49.138000
MAD,40.472000,-3.561000
MAF,31.942000,-102.202000
MAG,-5.207000,145.789000
MAH,39.863000,4.219000
MAJ,7.065000,171.272000
MAK,9.559000,31.652000
MAL,0.000000,0.000000
MAM,25.770000,-97.525000
MAN,53.354000,-2.275000
MAO,-3.039000,-60.050000
MAR,10.558000,-71.728000
MAT,-5.799000,13.441000
MAU,-16.426000,-152.244000
MAX,0.000000,0.000000
MAZ,18.256000,-67.148000
MBA,-4.035000,39.594000
MBE,44.304000,143.404000
MBJ,18.504000,-77.913000
MBO,-25.798000,25.548000
MBW,-37.976000,145.102000
MBX,46.480000,15.686000
MCA,8.481000,-9.526000
MCC,38.667000,-121.401000
MCF,27.849000,-82.521000
MCG,62.953000,-155.606000
MCH,-3.269000,-79.962000
MCI,39.297000,-94.714000
MCM,0.000000,0.000000
MCN,32.693000,-83.649000
MCO,28.429000,-81.316000
MCP,0.051000,-51.072000
MCT,23.593000,58.284000
MCU,46.224000,2.363000
MCU,46.352000,2.570000
MCX,42.817000,47.652000
MCY,-26.603000,153.091000
MCZ,-9.510000,-35.793000
MDC,1.549000,124.926000
MDE,6.164000,-75.423000
MDI,7.704000,8.614000
MDK,0.022000,18.289000
MDL,21.702000,95.978000
MDP,0.000000,0.000000
MDQ,-37.934000,-57.573000
MDS,0.000000,0.000000
MDT,40.193000,-76.763000
MDW,41.786000,-87.752000
MDY,28.201000,-177.381000
MDZ,-32.832000,-68.793000
MEB,-37.728000,144.902000
MEC,-0.946000,-80.678000
MED,24.553000,39.705000
MEE,-21.482000,168.037000
MEG,-9.525000,16.312000
MEH,0.000000,0.000000
MEK,33.879000,-5.515000
MEL,-37.673000,144.843000
